name,hpxml_key,value
X2020,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,other housing unit
X2021,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,other housing unit above
X2022,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,other housing unit below
X2023,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,other multifamily buffer space
X2024,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,other non-freezing space
X2025,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,outside
X2026,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].ExteriorAdjacentTo,unconditioned space
X2027,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,attic
X2028,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,attic - conditioned
X2029,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,attic - unconditioned
X2030,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,attic - unvented
X2031,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,attic - vented
X2032,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,basement
X2033,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,basement - conditioned
X2034,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,basement - unconditioned
X2035,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,conditioned space
X2036,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,crawlspace
X2037,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,crawlspace - conditioned
X2038,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,crawlspace - unconditioned
X2039,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,crawlspace - unvented
X2040,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,crawlspace - vented
X2041,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,garage
X2042,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,garage - conditioned
X2043,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,garage - unconditioned
X2044,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,ground
X2045,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,living space
X2046,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,manufactured home underbelly
X2047,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other
X2048,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other heated space
X2049,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other housing unit
X2050,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other housing unit above
X2051,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other housing unit below
X2052,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other multifamily buffer space
X2053,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,other non-freezing space
X2054,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,outside
X2055,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].ExteriorAdjacentTo,unconditioned space
X2056,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].Insulation.AssemblyEffectiveRValue,__double__
X2057,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].Insulation.AssemblyEffectiveRValue,__double__
X2058,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].Insulation.AssemblyEffectiveRValue,__double__
X2059,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,attic
X2060,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,attic - conditioned
X2061,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,attic - unconditioned
X2062,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,attic - unvented
X2063,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,attic - vented
X2064,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,basement
X2065,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,basement - conditioned
X2066,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,basement - unconditioned
X2067,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,conditioned space
X2068,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,crawlspace
X2069,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,crawlspace - conditioned
X2070,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,crawlspace - unconditioned
X2071,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,crawlspace - unvented
X2072,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,crawlspace - vented
X2073,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,garage
X2074,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,garage - conditioned
X2075,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,garage - unconditioned
X2076,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,ground
X2077,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,living space
X2078,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,manufactured home underbelly
X2079,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other
X2080,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other heated space
X2081,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other housing unit
X2082,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other housing unit above
X2083,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other housing unit below
X2084,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other multifamily buffer space
X2085,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,other non-freezing space
X2086,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,outside
X2087,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].InteriorAdjacentTo,unconditioned space
X2088,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,attic
X2089,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,attic - conditioned
X2090,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,attic - unconditioned
X2091,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,attic - unvented
X2092,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,attic - vented
X2093,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,basement
X2094,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,basement - conditioned
X2095,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,basement - unconditioned
X2096,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,conditioned space
X2097,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,crawlspace
X2098,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,crawlspace - conditioned
X2099,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,crawlspace - unconditioned
X2100,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,crawlspace - unvented
X2101,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,crawlspace - vented
X2102,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,garage
X2103,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,garage - conditioned
X2104,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,garage - unconditioned
X2105,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,ground
X2106,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,living space
X2107,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,manufactured home underbelly
X2108,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other
X2109,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other heated space
X2110,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other housing unit
X2111,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other housing unit above
X2112,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other housing unit below
X2113,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other multifamily buffer space
X2114,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,other non-freezing space
X2115,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,outside
X2116,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].InteriorAdjacentTo,unconditioned space
X2117,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,attic
X2118,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,attic - conditioned
X2119,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,attic - unconditioned
X2120,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,attic - unvented
X2121,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,attic - vented
X2122,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,basement
X2123,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,basement - conditioned
X2124,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,basement - unconditioned
X2125,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,conditioned space
X2126,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,crawlspace
X2127,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,crawlspace - conditioned
X2128,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,crawlspace - unconditioned
X2129,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,crawlspace - unvented
X2130,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,crawlspace - vented
X2131,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,garage
X2132,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,garage - conditioned
X2133,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,garage - unconditioned
X2134,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,ground
X2135,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,living space
X2136,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,manufactured home underbelly
X2137,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other
X2138,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other heated space
X2139,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other housing unit
X2140,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other housing unit above
X2141,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other housing unit below
X2142,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other multifamily buffer space
X2143,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,other non-freezing space
X2144,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,outside
X2145,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].InteriorAdjacentTo,unconditioned space
X2146,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared1].SolarAbsorptance,__double__
X2147,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared2].SolarAbsorptance,__double__
X2148,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistBasementConditionedShared3].SolarAbsorptance,__double__
X2149,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistCrawlspaceVentedExposed1].Area,__double__
X2150,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistCrawlspaceVentedExposed2].Area,__double__
X2151,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistCrawlspaceVentedExposed3].Area,__double__
X2152,HPXML.Building.BuildingDetails.Enclosure.RimJoists.RimJoist[RimJoistCrawlspaceVentedExposed1].Emittance,__double__
